,epoch,value_MicromacroGD,value_PolicyGD,value_thetaGD
820,320,5.387903690338135,2.597860097885132,2.598881959915161
821,321,5.389881134033203,2.596492052078247,2.598832607269287
822,322,5.391210556030273,2.595909357070923,2.598832845687866
823,323,5.3921356201171875,2.5947370529174805,2.598756790161133
824,324,5.392908573150635,2.5936243534088135,2.598731756210327
825,325,5.394441604614258,2.5926268100738525,2.5985076427459717
826,326,5.394457817077637,2.592654228210449,2.59840989112854
827,327,5.39326810836792,2.591832399368286,2.5983850955963135
828,328,5.393486022949219,2.5917470455169678,2.598360776901245
829,329,5.391140937805176,2.5925467014312744,2.598311185836792
830,330,5.392703056335449,2.5925068855285645,2.5981369018554688
831,331,5.39362096786499,2.594325304031372,2.598062038421631
832,332,5.39767599105835,2.5954973697662354,2.5979623794555664
833,333,5.399429798126221,2.5969455242156982,2.5979394912719727
834,334,5.399224758148193,2.598628282546997,2.5978639125823975
835,335,5.400285720825195,2.5992488861083984,2.5978896617889404
836,336,5.401862144470215,2.600252151489258,2.5978405475616455
837,337,5.403256893157959,2.6002514362335205,2.5977394580841064
838,338,5.4031853675842285,2.600081443786621,2.5976626873016357
839,339,5.403964996337891,2.600520610809326,2.597614049911499
840,340,5.403988838195801,2.600961208343506,2.597590208053589
841,341,5.403792858123779,2.6008787155151367,2.5975143909454346
842,342,5.40349006652832,2.600668430328369,2.597364902496338
843,343,5.402951717376709,2.601081609725952,2.5972673892974854
844,344,5.4037628173828125,2.601733922958374,2.597318172454834
845,345,5.404619216918945,2.60245943069458,2.5972681045532227
846,346,5.404422283172607,2.6028106212615967,2.5972182750701904
847,347,5.403939247131348,2.602421522140503,2.5971176624298096
848,348,5.404681205749512,2.602782964706421,2.596991539001465
849,349,5.405214786529541,2.6039798259735107,2.596916437149048
850,350,5.406294822692871,2.6041247844696045,2.596815824508667
851,351,5.406491279602051,2.6043004989624023,2.5967652797698975
852,352,5.406463623046875,2.6047537326812744,2.596590757369995
853,353,5.40725564956665,2.6060476303100586,2.5965161323547363
854,354,5.4087443351745605,2.606384515762329,2.596416473388672
855,355,5.40911865234375,2.606261730194092,2.596367359161377
856,356,5.408559799194336,2.6057608127593994,2.5963172912597656
857,357,5.408499717712402,2.6041321754455566,2.5962424278259277
858,358,5.409086227416992,2.603292226791382,2.5961921215057373
859,359,5.408677577972412,2.602837562561035,2.596116304397583
860,360,5.409797191619873,2.601874828338623,2.5960917472839355
861,361,5.40949821472168,2.601186752319336,2.5960168838500977
862,362,5.409923553466797,2.6008965969085693,2.59596848487854
863,363,5.410341262817383,2.6011600494384766,2.5959436893463135
864,364,5.40959358215332,2.601562976837158,2.595968246459961
865,365,5.409040927886963,2.600783348083496,2.595944881439209
866,366,5.40980339050293,2.601609706878662,2.5959184169769287
867,367,5.410004138946533,2.6005570888519287,2.595918893814087
868,368,5.410924434661865,2.600785970687866,2.5958685874938965
869,369,5.410738468170166,2.6017613410949707,2.595919370651245
870,370,5.41160249710083,2.601980209350586,2.5958449840545654
871,371,5.412468433380127,2.603257179260254,2.5957717895507812
872,372,5.41235876083374,2.6045970916748047,2.5957956314086914
873,373,5.411820888519287,2.6044814586639404,2.5958473682403564
874,374,5.412721157073975,2.604886531829834,2.595797538757324
875,375,5.4135541915893555,2.6049110889434814,2.5957233905792236
876,376,5.414393424987793,2.603564977645874,2.5956990718841553
877,377,5.414226531982422,2.6028008460998535,2.595723867416382
878,378,5.414384365081787,2.6011440753936768,2.595749855041504
879,379,5.414777755737305,2.600095748901367,2.595723867416382
880,380,5.415140628814697,2.601668119430542,2.595724582672119
881,381,5.414463520050049,2.6027114391326904,2.5957493782043457
882,382,5.414022445678711,2.6029586791992188,2.595700263977051
883,383,5.414636135101318,2.602851390838623,2.5956501960754395
884,384,5.415034770965576,2.602538824081421,2.595550060272217
885,385,5.415543556213379,2.602771282196045,2.5954747200012207
886,386,5.4153666496276855,2.6026179790496826,2.595449209213257
887,387,5.415621757507324,2.6026551723480225,2.5953996181488037
888,388,5.4158034324646,2.603026866912842,2.595423936843872
889,389,5.415899276733398,2.6036412715911865,2.5953993797302246
890,390,5.416481018066406,2.603567361831665,2.5952742099761963
891,391,5.416038513183594,2.603179931640625,2.59529972076416
892,392,5.4157562255859375,2.601902961730957,2.595299243927002
893,393,5.416054725646973,2.599522829055786,2.5952489376068115
894,394,5.416077136993408,2.5974385738372803,2.5952484607696533
895,395,5.415706157684326,2.596627950668335,2.5952484607696533
896,396,5.415489673614502,2.595458507537842,2.5951478481292725
897,397,5.414901256561279,2.5939149856567383,2.5951972007751465
898,398,5.414549827575684,2.5931384563446045,2.5950968265533447
899,399,5.414468765258789,2.592670202255249,2.5950961112976074
900,400,5.414549827575684,2.594144582748413,2.5950472354888916
901,401,5.414572238922119,2.5960500240325928,2.5950469970703125
902,402,5.414757251739502,2.5972940921783447,2.5949220657348633
903,403,5.414829730987549,2.5985562801361084,2.594897508621216
904,404,5.415229320526123,2.5996768474578857,2.594796895980835
905,405,5.415169715881348,2.6008214950561523,2.5947964191436768
906,406,5.4154534339904785,2.6013035774230957,2.5947721004486084
907,407,5.415727138519287,2.6020150184631348,2.5946216583251953
908,408,5.4157915115356445,2.6031765937805176,2.594572067260742
909,409,5.415984630584717,2.603684902191162,2.5945467948913574
910,410,5.416259765625,2.6043567657470703,2.594496726989746
911,411,5.416159629821777,2.6044459342956543,2.594423770904541
912,412,5.416498184204102,2.603921413421631,2.5943737030029297
913,413,5.4167561531066895,2.602699041366577,2.594423294067383
914,414,5.416886329650879,2.600321054458618,2.594348430633545
915,415,5.417497158050537,2.5987372398376465,2.5943241119384766
916,416,5.417520523071289,2.597890853881836,2.594248056411743
917,417,5.417594909667969,2.5978505611419678,2.594247817993164
918,418,5.418059825897217,2.5988993644714355,2.5942227840423584
919,419,5.418370723724365,2.600611925125122,2.5942001342773438
920,420,5.418393135070801,2.6031718254089355,2.594123601913452
921,421,5.418274402618408,2.6053643226623535,2.594047784805298
922,422,5.418807506561279,2.606241226196289,2.5939459800720215
923,423,5.418769836425781,2.60685396194458,2.5939218997955322
924,424,5.418829917907715,2.607081413269043,2.593822479248047
925,425,5.418741703033447,2.60685396194458,2.5938720703125
926,426,5.418942451477051,2.605245590209961,2.593796491622925
927,427,5.419443130493164,2.6043806076049805,2.593721389770508
928,428,5.419747352600098,2.603259563446045,2.5936708450317383
929,429,5.419863700866699,2.6030097007751465,2.593696117401123
930,430,5.4199604988098145,2.6032488346099854,2.5936458110809326
931,431,5.420155048370361,2.604443311691284,2.5937435626983643
932,432,5.420322418212891,2.6050827503204346,2.593667507171631
933,433,5.420346260070801,2.6048576831817627,2.5936434268951416
934,434,5.420565605163574,2.6044957637786865,2.5936193466186523
935,435,5.420282363891602,2.6037628650665283,2.5935182571411133
936,436,5.420883655548096,2.6035544872283936,2.593491792678833
937,437,5.421025276184082,2.604093313217163,2.5935418605804443
938,438,5.420602798461914,2.605085849761963,2.5935161113739014
939,439,5.420926094055176,2.6054656505584717,2.5935161113739014
940,440,5.421360015869141,2.6045706272125244,2.5934906005859375
941,441,5.421468734741211,2.603280782699585,2.5935158729553223
942,442,5.421421051025391,2.60211181640625,2.5934665203094482
943,443,5.421310901641846,2.601544141769409,2.593416213989258
944,444,5.421443462371826,2.6003453731536865,2.593416213989258
945,445,5.421611785888672,2.5997846126556396,2.5932905673980713
946,446,5.421714782714844,2.6008005142211914,2.593291759490967
947,447,5.421865463256836,2.600954055786133,2.593189239501953
948,448,5.4222636222839355,2.602015733718872,2.5931644439697266
949,449,5.421841144561768,2.6038384437561035,2.593139410018921
950,450,5.421925067901611,2.606426239013672,2.593088150024414
951,451,5.422428607940674,2.6070268154144287,2.59306263923645
952,452,5.422619819641113,2.6073157787323,2.5930371284484863
953,453,5.4225850105285645,2.606729030609131,2.592911958694458
954,454,5.422578811645508,2.6070103645324707,2.5927622318267822
955,455,5.422635078430176,2.606578826904297,2.592686653137207
956,456,5.422546863555908,2.6060328483581543,2.592586040496826
957,457,5.422641754150391,2.605672836303711,2.592510461807251
958,458,5.422553062438965,2.604743480682373,2.5924603939056396
959,459,5.422854900360107,2.604182720184326,2.59238600730896
960,460,5.423178672790527,2.6038811206817627,2.592437982559204
961,461,5.423259258270264,2.6033763885498047,2.5923378467559814
962,462,5.423484802246094,2.602255344390869,2.5922648906707764
963,463,5.423496246337891,2.601598024368286,2.592088460922241
964,464,5.423810005187988,2.602555513381958,2.5920135974884033
965,465,5.423736095428467,2.604140043258667,2.5919620990753174
966,466,5.423872947692871,2.6038479804992676,2.5917105674743652
967,467,5.423551082611084,2.604219913482666,2.5916101932525635
968,468,5.423985004425049,2.603343963623047,2.5915606021881104
969,469,5.424099922180176,2.6033709049224854,2.5914604663848877
970,470,5.4241108894348145,2.602350950241089,2.5913615226745605
971,471,5.4240193367004395,2.601863384246826,2.591386079788208
972,472,5.424072265625,2.602206230163574,2.5913846492767334
973,473,5.424337387084961,2.603281021118164,2.5914852619171143
974,474,5.424869060516357,2.60457181930542,2.5914599895477295
975,475,5.424649715423584,2.606792688369751,2.59138560295105
976,476,5.425072193145752,2.607919216156006,2.5913877487182617
977,477,5.424823760986328,2.6084611415863037,2.5912864208221436
978,478,5.42498254776001,2.608055830001831,2.591261148452759
979,479,5.425302505493164,2.6081173419952393,2.5910611152648926
980,480,5.425344944000244,2.608558177947998,2.591085910797119
981,481,5.425421237945557,2.6089963912963867,2.591010332107544
982,482,5.425600051879883,2.6103477478027344,2.591110944747925
983,483,5.425508499145508,2.6107404232025146,2.59108567237854
984,484,5.42560338973999,2.610029935836792,2.591060161590576
985,485,5.425487995147705,2.6086361408233643,2.5910089015960693
986,486,5.425383567810059,2.606760025024414,2.5909583568573
987,487,5.425253391265869,2.604759693145752,2.590933084487915
988,488,5.425252914428711,2.6032395362854004,2.5909337997436523
989,489,5.425065040588379,2.6021151542663574,2.5908586978912354
990,490,5.424897193908691,2.601003646850586,2.590857982635498
991,491,5.424787521362305,2.6009490489959717,2.5908329486846924
992,492,5.425008773803711,2.600393772125244,2.5908071994781494
993,493,5.425108432769775,2.5998566150665283,2.590806245803833
994,494,5.425287246704102,2.5993659496307373,2.590731143951416
995,495,5.425151824951172,2.5989227294921875,2.5907814502716064
996,496,5.424880027770996,2.6010947227478027,2.590730905532837
997,497,5.424912452697754,2.6046302318573,2.590705394744873
998,498,5.424900054931641,2.6075074672698975,2.59057879447937
999,499,5.424971103668213,2.610598087310791,2.590653896331787
1000,0,0.7018076181411743,0.696094810962677,0.7086465954780579
1001,1,1.671694040298462,1.6514073610305786,1.673149585723877
1002,2,2.191121816635132,2.18487286567688,2.1860291957855225
1003,3,2.2729647159576416,2.2924318313598633,2.285067081451416
1004,4,2.16837215423584,2.198610305786133,2.1814920902252197
1005,5,1.9866892099380493,2.0097920894622803,2.002418279647827
1006,6,1.7432832717895508,1.7735055685043335,1.7726857662200928
1007,7,1.5163249969482422,1.557012915611267,1.592109203338623
1008,8,1.431244969367981,1.4779657125473022,1.549560546875
1009,9,1.4717179536819458,1.5156166553497314,1.5948816537857056
1010,10,1.5744513273239136,1.6282862424850464,1.6843513250350952
1011,11,1.6827521324157715,1.7451696395874023,1.775680422782898
1012,12,1.7712082862854004,1.8314133882522583,1.8497045040130615
1013,13,1.8433153629302979,1.8942534923553467,1.9084583520889282
1014,14,1.8913871049880981,1.9339715242385864,1.9453952312469482
1015,15,1.9277641773223877,1.9625447988510132,1.9725136756896973
1016,16,1.9542802572250366,1.9820170402526855,1.986692190170288
1017,17,1.969412088394165,1.9849916696548462,1.9892202615737915
1018,18,1.9745163917541504,1.9792115688323975,1.9859305620193481
1019,19,1.9709542989730835,1.966964602470398,1.9781159162521362
1020,20,1.9638084173202515,1.9576040506362915,1.9722954034805298
1021,21,1.9603466987609863,1.9518892765045166,1.9710915088653564
1022,22,1.9637371301651,1.9583983421325684,1.9805934429168701
1023,23,1.973120093345642,1.9692060947418213,1.9980518817901611
1024,24,1.993294596672058,1.989323377609253,2.0208024978637695
1025,25,2.0152831077575684,2.0205817222595215,2.050053119659424
1026,26,2.0442612171173096,2.058454751968384,2.0835464000701904
1027,27,2.078355312347412,2.0996696949005127,2.117975950241089
1028,28,2.1134841442108154,2.1401381492614746,2.1572089195251465
1029,29,2.1504578590393066,2.1809356212615967,2.1945924758911133
1030,30,2.1911914348602295,2.215445041656494,2.2311525344848633
1031,31,2.2256112098693848,2.248049020767212,2.265718460083008
1032,32,2.25646710395813,2.2754125595092773,2.296609401702881
1033,33,2.2814242839813232,2.2996177673339844,2.3231887817382812
1034,34,2.303088903427124,2.3173062801361084,2.3461947441101074
1035,35,2.3222711086273193,2.3347270488739014,2.365654706954956
1036,36,2.3348145484924316,2.3484933376312256,2.3794353008270264
1037,37,2.3449597358703613,2.3587381839752197,2.3912389278411865
1038,38,2.353834867477417,2.3711137771606445,2.402033805847168
1039,39,2.3627161979675293,2.382146120071411,2.41668701171875
1040,40,2.369536876678467,2.3934378623962402,2.4317355155944824
1041,41,2.3771965503692627,2.4073245525360107,2.4474830627441406
1042,42,2.3844432830810547,2.4232330322265625,2.4635698795318604
1043,43,2.394336700439453,2.440575361251831,2.480137586593628
1044,44,2.406024694442749,2.456920623779297,2.4954376220703125
1045,45,2.4207520484924316,2.4728949069976807,2.5119051933288574
1046,46,2.4407098293304443,2.493105173110962,2.5314972400665283
1047,47,2.464132785797119,2.5137617588043213,2.553852081298828
1048,48,2.4872710704803467,2.5338597297668457,2.5748023986816406
1049,49,2.507425308227539,2.552076578140259,2.5936295986175537
1050,50,2.5281660556793213,2.568159580230713,2.610604763031006
1051,51,2.546724557876587,2.5802156925201416,2.624563455581665
1052,52,2.5627939701080322,2.5885283946990967,2.6356465816497803
1053,53,2.5768465995788574,2.595916271209717,2.646216869354248
1054,54,2.5875680446624756,2.601158380508423,2.6516568660736084
1055,55,2.5955376625061035,2.604501724243164,2.6556477546691895
1056,56,2.6029977798461914,2.6083226203918457,2.658942461013794
1057,57,2.607426881790161,2.6103644371032715,2.659595012664795
1058,58,2.6109118461608887,2.6108901500701904,2.658423900604248
1059,59,2.613293170928955,2.611201524734497,2.6563990116119385
1060,60,2.61492919921875,2.6092472076416016,2.6532962322235107
1061,61,2.616711139678955,2.60772705078125,2.6511940956115723
1062,62,2.6177756786346436,2.6063151359558105,2.647467851638794
1063,63,2.6187546253204346,2.6036415100097656,2.6421782970428467
1064,64,2.620582342147827,2.602382183074951,2.6391448974609375
1065,65,2.622554302215576,2.6000139713287354,2.6340575218200684
1066,66,2.6223719120025635,2.5961053371429443,2.627417802810669
1067,67,2.6204891204833984,2.5903983116149902,2.622433662414551
1068,68,2.619325637817383,2.5857045650482178,2.616907835006714
1069,69,2.619797468185425,2.5834896564483643,2.611908197402954
1070,70,2.620269298553467,2.5820932388305664,2.605900287628174
1071,71,2.6196460723876953,2.5826640129089355,2.5989792346954346
1072,72,2.6199679374694824,2.581731081008911,2.593503713607788
1073,73,2.618718147277832,2.581509590148926,2.588876724243164
1074,74,2.6136274337768555,2.5813074111938477,2.5818729400634766
1075,75,2.607193946838379,2.581000566482544,2.5748207569122314
1076,76,2.60123348236084,2.579925537109375,2.5686542987823486
1077,77,2.593792200088501,2.5780086517333984,2.565140962600708
1078,78,2.587587356567383,2.575147867202759,2.563347578048706
1079,79,2.5830068588256836,2.573735475540161,2.5624020099639893
1080,80,2.5793895721435547,2.5707106590270996,2.5621488094329834
1081,81,2.5763065814971924,2.5663459300994873,2.5627055168151855
1082,82,2.5748980045318604,2.562035322189331,2.5642642974853516
1083,83,2.5737051963806152,2.5599241256713867,2.568408727645874
1084,84,2.5723876953125,2.5585718154907227,2.572559356689453
1085,85,2.573167324066162,2.5560317039489746,2.5763843059539795
1086,86,2.5713067054748535,2.5562314987182617,2.57843017578125
1087,87,2.5705056190490723,2.5586037635803223,2.582731008529663
1088,88,2.570852518081665,2.561291456222534,2.585700511932373
1089,89,2.571683406829834,2.5644586086273193,2.5897958278656006
1090,90,2.571582794189453,2.5668437480926514,2.592583656311035
1091,91,2.5714783668518066,2.5688648223876953,2.594085931777954
1092,92,2.570763111114502,2.5705971717834473,2.5922040939331055
1093,93,2.570244312286377,2.570664405822754,2.588193893432617
1094,94,2.568615198135376,2.5707075595855713,2.5839152336120605
1095,95,2.5671417713165283,2.570491075515747,2.578559637069702
1096,96,2.567342519760132,2.5708892345428467,2.574889659881592
1097,97,2.5686395168304443,2.5714573860168457,2.5729053020477295
1098,98,2.569004535675049,2.5736122131347656,2.5731208324432373
1099,99,2.568358898162842,2.576270580291748,2.5746870040893555
1100,100,2.5729527473449707,2.5791683197021484,2.5747625827789307
1101,101,2.5792076587677,2.5819339752197266,2.5748136043548584
1102,102,2.5802478790283203,2.5866408348083496,2.574867010116577
1103,103,2.581972360610962,2.5907323360443115,2.5749433040618896
1104,104,2.5863237380981445,2.593738317489624,2.5750436782836914
1105,105,2.592845916748047,2.594719409942627,2.5751192569732666
1106,106,2.5950076580047607,2.5945329666137695,2.5751953125
1107,107,2.5997557640075684,2.5933573246002197,2.57529616355896
1108,108,2.607492685317993,2.5916550159454346,2.5753726959228516
1109,109,2.6134350299835205,2.58868670463562,2.5753743648529053
1110,110,2.619178056716919,2.5856852531433105,2.575575113296509
1111,111,2.6272289752960205,2.5831046104431152,2.5756256580352783
1112,112,2.637294292449951,2.579735517501831,2.5755507946014404
1113,113,2.646648645401001,2.5781948566436768,2.5755252838134766
1114,114,2.6528539657592773,2.5773088932037354,2.5757014751434326
1115,115,2.6631507873535156,2.5764966011047363,2.575802803039551
1116,116,2.669264554977417,2.5780365467071533,2.57580304145813
1117,117,2.6755669116973877,2.580350637435913,2.5758533477783203
1118,118,2.6778228282928467,2.584747791290283,2.5760295391082764
1119,119,2.6860971450805664,2.5869131088256836,2.5761301517486572
1120,120,2.694237470626831,2.5870072841644287,2.5761795043945312
1121,121,2.6985514163970947,2.587189197540283,2.576275587081909
1122,122,2.705832004547119,2.5877327919006348,2.576524019241333
1123,123,2.7136893272399902,2.587984561920166,2.5766959190368652
1124,124,2.7246265411376953,2.587491273880005,2.576892852783203
1125,125,2.7295749187469482,2.5862412452697754,2.576965808868408
1126,126,2.742400646209717,2.5837812423706055,2.57706356048584
1127,127,2.7488274574279785,2.580263614654541,2.5773098468780518
1128,128,2.7581357955932617,2.579219102859497,2.5773837566375732
1129,129,2.7676799297332764,2.5785396099090576,2.577556848526001
1130,130,2.779813051223755,2.5794432163238525,2.5776052474975586
1131,131,2.783853054046631,2.581942319869995,2.5777790546417236
1132,132,2.793621778488159,2.585649251937866,2.5778276920318604
1133,133,2.805248975753784,2.5880448818206787,2.577927350997925
1134,134,2.8134331703186035,2.5915188789367676,2.578000545501709
1135,135,2.825274705886841,2.5928242206573486,2.5781733989715576
1136,136,2.830960273742676,2.592529535293579,2.5783474445343018
1137,137,2.8492374420166016,2.590745449066162,2.57837176322937
1138,138,2.861107349395752,2.588627815246582,2.5785715579986572
1139,139,2.873126745223999,2.586480140686035,2.578619956970215
1140,140,2.883772850036621,2.582834243774414,2.5785207748413086
1141,141,2.896124839782715,2.580838680267334,2.5786211490631104
1142,142,2.9099955558776855,2.5800650119781494,2.578646421432495
1143,143,2.9198086261749268,2.5807065963745117,2.5787971019744873
1144,144,2.931767463684082,2.5823192596435547,2.5788471698760986
1145,145,2.943974256515503,2.584200859069824,2.5789480209350586
1146,146,2.960893154144287,2.5868606567382812,2.5792484283447266
1147,147,2.973116874694824,2.5914833545684814,2.5794739723205566
1148,148,2.9845120906829834,2.5931944847106934,2.5795743465423584
1149,149,3.0026254653930664,2.594494104385376,2.5796005725860596
1150,150,3.016197681427002,2.594846725463867,2.579676389694214
1151,151,3.029676914215088,2.5941321849823,2.5797765254974365
1152,152,3.042921781539917,2.589998960494995,2.5798275470733643
1153,153,3.0617971420288086,2.587205171585083,2.579927682876587
1154,154,3.074997663497925,2.5830986499786377,2.5800535678863525
1155,155,3.08966064453125,2.5813417434692383,2.580228567123413
1156,156,3.1065635681152344,2.5810532569885254,2.580329656600952
1157,157,3.1287755966186523,2.5806353092193604,2.5803303718566895
1158,158,3.14768123626709,2.580622434616089,2.5804572105407715
1159,159,3.1657872200012207,2.581125020980835,2.5805325508117676
1160,160,3.189169406890869,2.5841987133026123,2.5805578231811523
1161,161,3.2060763835906982,2.5863473415374756,2.580608367919922
1162,162,3.232174873352051,2.586576223373413,2.5806093215942383
1163,163,3.2445755004882812,2.586822986602783,2.5805845260620117
1164,164,3.267113447189331,2.5872642993927,2.5805609226226807
1165,165,3.2913761138916016,2.586730718612671,2.58048677444458
1166,166,3.3163061141967773,2.5858776569366455,2.5805628299713135
1167,167,3.338627815246582,2.5845723152160645,2.5806126594543457
1168,168,3.3503434658050537,2.5824832916259766,2.5806639194488525
1169,169,3.3708817958831787,2.5829529762268066,2.580940008163452
1170,170,3.411015510559082,2.58270525932312,2.5809152126312256
1171,171,3.449890613555908,2.5845649242401123,2.580890655517578
1172,172,3.492081880569458,2.588456153869629,2.580990791320801
1173,173,3.545546054840088,2.591170310974121,2.580915927886963
1174,174,3.59755277633667,2.5929312705993652,2.580941915512085
1175,175,3.662698984146118,2.5925920009613037,2.580817461013794
1176,176,3.752756118774414,2.59157395362854,2.5808424949645996
1177,177,3.8441905975341797,2.5894434452056885,2.580893039703369
1178,178,3.9857983589172363,2.5873706340789795,2.5809178352355957
1179,179,4.200435638427734,2.5856614112854004,2.580944299697876
1180,180,4.389526844024658,2.584207057952881,2.581047296524048
1181,181,0.4530929625034332,2.5840048789978027,2.5810227394104004
1182,182,2.237657070159912,2.585394859313965,2.5809993743896484
1183,183,4.06890869140625,2.589332342147827,2.58109974861145
1184,184,4.249248504638672,2.5937891006469727,2.5810256004333496
1185,185,4.501213550567627,2.5972139835357666,2.5810256004333496
1186,186,2.642561197280884,2.5999743938446045,2.5809755325317383
1187,187,4.392671585083008,2.6012496948242188,2.5809757709503174
1188,188,4.739843845367432,2.6010961532592773,2.581026554107666
1189,189,1.6665277481079102,2.601144552230835,2.5810279846191406
1190,190,4.848381042480469,2.6019561290740967,2.5810532569885254
1191,191,2.344953775405884,2.601621389389038,2.580927848815918
1192,192,4.890508651733398,2.6014773845672607,2.5809037685394287
1193,193,3.0486273765563965,2.6012065410614014,2.5809035301208496
1194,194,4.90516996383667,2.6017937660217285,2.5808799266815186
1195,195,4.357389450073242,2.6027002334594727,2.580805540084839
1196,196,5.079669952392578,2.60255765914917,2.5808804035186768
1197,197,3.9834418296813965,2.6022162437438965,2.580930471420288
1198,198,5.143613338470459,2.6018807888031006,2.58085560798645
1199,199,4.380368709564209,2.5981926918029785,2.580754518508911
1200,200,5.238137722015381,2.5962166786193848,2.5807301998138428
1201,201,5.223076343536377,2.5952675342559814,2.5807301998138428
1202,202,5.2460150718688965,2.595538854598999,2.58073091506958
1203,203,5.269943714141846,2.5956921577453613,2.5806806087493896
1204,204,5.2534499168396,2.5960476398468018,2.5805559158325195
1205,205,5.230865478515625,2.5965511798858643,2.580580949783325
1206,206,5.282019138336182,2.5968177318573,2.5805814266204834
1207,207,5.299426078796387,2.5967519283294678,2.580632448196411
1208,208,5.305927753448486,2.596397638320923,2.5805816650390625
1209,209,5.318298816680908,2.5950002670288086,2.580531597137451
1210,210,5.3151631355285645,2.594040870666504,2.5805578231811523
1211,211,5.317559719085693,2.59342360496521,2.5804834365844727
1212,212,5.324706077575684,2.5925662517547607,2.5803587436676025
1213,213,5.3317484855651855,2.591357707977295,2.5803091526031494
1214,214,5.327071666717529,2.590156078338623,2.5802600383758545
1215,215,5.3388824462890625,2.5901131629943848,2.5802104473114014
1216,216,5.337398529052734,2.591820478439331,2.5801613330841064
1217,217,5.340620994567871,2.5932302474975586,2.5800867080688477
1218,218,5.346088409423828,2.5946433544158936,2.580061435699463
1219,219,5.3611273765563965,2.5954196453094482,2.580064535140991
1220,220,5.366079807281494,2.595975637435913,2.5800390243530273
1221,221,5.371001243591309,2.5971758365631104,2.5800886154174805
1222,222,5.373567581176758,2.5994393825531006,2.5801143646240234
1223,223,5.369996070861816,2.5997133255004883,2.580090284347534
1224,224,5.376067161560059,2.599299907684326,2.58011531829834
1225,225,5.3829665184021,2.5980641841888428,2.5801656246185303
1226,226,5.388979434967041,2.596179962158203,2.5801162719726562
1227,227,5.390814304351807,2.594115734100342,2.5800418853759766
1228,228,5.391908645629883,2.591571807861328,2.5799667835235596
1229,229,5.390057563781738,2.5894806385040283,2.579942226409912
1230,230,5.392754077911377,2.586822032928467,2.5799171924591064
1231,231,5.391938209533691,2.5867557525634766,2.5799176692962646
1232,232,5.390989780426025,2.588921546936035,2.579867362976074
1233,233,5.392735004425049,2.5911455154418945,2.579792022705078
1234,234,5.3936238288879395,2.5928561687469482,2.579742431640625
1235,235,5.393244743347168,2.5945143699645996,2.579617977142334
1236,236,5.394087314605713,2.5943148136138916,2.5795938968658447
1237,237,5.394538402557373,2.595710515975952,2.5796194076538086
1238,238,5.3963727951049805,2.59594464302063,2.579669713973999
1239,239,5.396368503570557,2.5961899757385254,2.579620122909546
1240,240,5.400751113891602,2.5941030979156494,2.5796701908111572
1241,241,5.404351234436035,2.592237949371338,2.5797202587127686
1242,242,5.405845642089844,2.5901424884796143,2.5796704292297363
1243,243,5.406851291656494,2.588834285736084,2.5796968936920166
1244,244,5.409159183502197,2.587785005569458,2.5796728134155273
1245,245,5.408830642700195,2.586674690246582,2.5795481204986572
1246,246,5.408870697021484,2.5862083435058594,2.579622983932495
1247,247,5.409595489501953,2.587095022201538,2.579524040222168
1248,248,5.41131591796875,2.5891637802124023,2.5794992446899414
1249,249,5.412744998931885,2.5907936096191406,2.5794243812561035
1250,250,5.413316249847412,2.5932998657226562,2.5794496536254883
1251,251,5.412359714508057,2.5967304706573486,2.579474449157715
1252,252,5.413483619689941,2.597612142562866,2.579474687576294
1253,253,5.412456035614014,2.5969371795654297,2.579425096511841
1254,254,5.41351842880249,2.59543776512146,2.579451560974121
1255,255,5.412436008453369,2.5932536125183105,2.5794525146484375
1256,256,5.413471221923828,2.590843439102173,2.579378366470337
1257,257,5.41457986831665,2.5904641151428223,2.5793533325195312
1258,258,5.415323734283447,2.5911507606506348,2.57930326461792
1259,259,5.4170823097229,2.594899892807007,2.579279899597168
1260,260,5.419326305389404,2.597977638244629,2.5793044567108154
1261,261,5.419402599334717,2.600823163986206,2.5792036056518555
1262,262,5.4202423095703125,2.604543924331665,2.5791780948638916
1263,263,5.420327186584473,2.6053671836853027,2.579202651977539
1264,264,5.420958518981934,2.605419397354126,2.5792527198791504
1265,265,5.421096324920654,2.6030540466308594,2.5792531967163086
1266,266,5.422229290008545,2.6001667976379395,2.5791525840759277
1267,267,5.423014163970947,2.596666097640991,2.57917857170105
1268,268,5.422473430633545,2.5925567150115967,2.579228162765503
1269,269,5.423158645629883,2.5895535945892334,2.579228162765503
1270,270,5.423293590545654,2.5871827602386475,2.5790534019470215
1271,271,5.423763751983643,2.587820529937744,2.5790293216705322
1272,272,5.4241509437561035,2.589038133621216,2.5791029930114746
1273,273,5.4236016273498535,2.5925376415252686,2.579127550125122
1274,274,5.422878742218018,2.596975326538086,2.57920241355896
1275,275,5.423561096191406,2.599686861038208,2.5791773796081543
1276,276,5.423719882965088,2.6011600494384766,2.5791518688201904
1277,277,5.424322128295898,2.5994880199432373,2.5790767669677734
1278,278,5.4250335693359375,2.5967540740966797,2.5790271759033203
1279,279,5.425047874450684,2.5953927040100098,2.5790023803710938
1280,280,5.425283432006836,2.5949501991271973,2.579026460647583
1281,281,5.425746917724609,2.594055652618408,2.5789761543273926
1282,282,5.426451206207275,2.593350648880005,2.5789756774902344
1283,283,5.426497459411621,2.5911827087402344,2.57889986038208
1284,284,5.426811218261719,2.5900070667266846,2.579024076461792
