,epoch,spg,e2e,vani
475,75,5.251805782318115,2.8607072830200195,2.8942666053771973
476,76,5.2580037117004395,2.860450506210327,2.893747091293335
477,77,5.2579169273376465,2.860452890396118,2.8949873447418213
478,78,5.26552152633667,2.86045503616333,2.896198034286499
479,79,5.24808406829834,2.86021089553833,2.895911931991577
480,80,5.253495216369629,2.8604607582092285,2.898130416870117
481,81,5.2520527839660645,2.860227584838867,2.899343967437744
482,82,5.255757808685303,2.8604936599731445,2.9010448455810547
483,83,5.248337745666504,2.860520124435425,2.900981903076172
484,84,5.262323379516602,2.8605594635009766,2.9024553298950195
485,85,5.247824668884277,2.8603038787841797,2.9016590118408203
486,86,5.258820056915283,2.8603103160858154,2.9019081592559814
487,87,5.254624843597412,2.8603131771087646,2.9036641120910645
488,88,5.254509449005127,2.8608171939849854,2.9036827087402344
489,89,5.247945308685303,2.8603553771972656,2.9037017822265625
490,90,5.255982875823975,2.860085964202881,2.9042234420776367
491,91,5.2465996742248535,2.859830856323242,2.904730796813965
492,92,5.252391815185547,2.859832286834717,2.904207706451416
493,93,5.25155782699585,2.859835147857666,2.9054648876190186
494,94,5.250479221343994,2.860097646713257,2.905212879180908
495,95,5.249230861663818,2.8603532314300537,2.9049503803253174
496,96,5.255616188049316,2.8603432178497314,2.9047210216522217
497,97,5.249929904937744,2.8603463172912598,2.9062256813049316
498,98,5.252604007720947,2.8605945110321045,2.9069836139678955
499,99,5.253190517425537,2.8605971336364746,2.9069807529449463
500,0,1.2276123762130737,1.2263612747192383,1.8847591876983643
501,1,2.275582790374756,2.276787757873535,2.672633171081543
502,2,2.5364766120910645,2.5392608642578125,2.7175276279449463
503,3,2.553518772125244,2.55157208442688,2.675865888595581
504,4,2.498382329940796,2.5007550716400146,2.613569498062134
505,5,2.4211342334747314,2.4321436882019043,2.5426394939422607
506,6,2.360050678253174,2.379585027694702,2.4859323501586914
507,7,2.335352659225464,2.3573038578033447,2.454517126083374
508,8,2.3238987922668457,2.3519623279571533,2.4463508129119873
509,9,2.3341054916381836,2.3530068397521973,2.4348886013031006
510,10,2.34535813331604,2.3562045097351074,2.429590940475464
511,11,2.3592588901519775,2.357966184616089,2.4317433834075928
512,12,2.370067834854126,2.361442804336548,2.4308018684387207
513,13,2.3828818798065186,2.3769490718841553,2.440382242202759
514,14,2.394221305847168,2.387775182723999,2.4517340660095215
515,15,2.4128258228302,2.4063589572906494,2.4626834392547607
516,16,2.4316322803497314,2.4309959411621094,2.47883677482605
517,17,2.455699920654297,2.457559585571289,2.5063703060150146
518,18,2.483067035675049,2.4918406009674072,2.5381157398223877
519,19,2.514368772506714,2.5289101600646973,2.5689122676849365
520,20,2.54349422454834,2.5685064792633057,2.6066527366638184
521,21,2.5738275051116943,2.605144500732422,2.6454148292541504
522,22,2.602123737335205,2.6367526054382324,2.677474021911621
523,23,2.6337170600891113,2.6675570011138916,2.7132251262664795
524,24,2.6648385524749756,2.698416233062744,2.751647472381592
525,25,2.6926276683807373,2.7311692237854004,2.7947611808776855
526,26,2.7252914905548096,2.76562237739563,2.82828950881958
527,27,2.7530901432037354,2.796461582183838,2.8552119731903076
528,28,2.7791717052459717,2.8187685012817383,2.878645896911621
529,29,2.806917190551758,2.841188907623291,2.901836633682251
530,30,3.1577115058898926,2.8413424491882324,2.920990467071533
531,31,3.3765218257904053,2.8413476943969727,2.936504364013672
532,32,3.5584053993225098,2.841355323791504,2.9444668292999268
533,33,3.7728803157806396,2.8411130905151367,2.9567883014678955
534,34,3.9362685680389404,2.8408713340759277,2.9649055004119873
535,35,4.09519624710083,2.840629816055298,2.972795009613037
536,36,4.2353410720825195,2.840125799179077,2.9763805866241455
537,37,4.358496189117432,2.840376853942871,2.9794628620147705
538,38,4.527990341186523,2.840592622756958,2.982271432876587
539,39,4.75954532623291,2.840090274810791,2.982478141784668
540,40,4.917243480682373,2.8396944999694824,2.9810409545898438
541,41,5.120554447174072,2.839949131011963,2.9813668727874756
542,42,5.176523208618164,2.8394827842712402,2.9833502769470215
543,43,5.226003170013428,2.8394901752471924,2.9825820922851562
544,44,5.062701225280762,2.8394970893859863,2.9751780033111572
545,45,5.129825592041016,2.8395047187805176,2.9709901809692383
546,46,5.20836067199707,2.8395514488220215,2.9688384532928467
547,47,5.2409820556640625,2.8398120403289795,2.9626305103302
548,48,5.173638820648193,2.8398194313049316,2.9581851959228516
549,49,5.243363380432129,2.8393964767456055,2.951076030731201
550,50,5.174792289733887,2.8396475315093994,2.9457128047943115
551,51,5.245681285858154,2.839850902557373,2.9445576667785645
552,52,5.199095726013184,2.839920997619629,2.937690258026123
553,53,5.2226643562316895,2.8405814170837402,2.9335505962371826
554,54,5.194333553314209,2.840830087661743,2.931668281555176
555,55,5.234280109405518,2.840587854385376,2.926236152648926
556,56,5.141946792602539,2.8406336307525635,2.923760175704956
557,57,5.21557092666626,2.8409202098846436,2.9205329418182373
558,58,5.211223125457764,2.8409266471862793,2.9195332527160645
559,59,5.215624809265137,2.8411717414855957,2.9157819747924805
560,60,5.213615417480469,2.8411781787872314,2.91457462310791
561,61,5.21018123626709,2.841435432434082,2.9123499393463135
562,62,5.229454517364502,2.8414416313171387,2.9113359451293945
563,63,5.159634113311768,2.841655731201172,2.9091262817382812
564,64,5.211799144744873,2.8416621685028076,2.907891273498535
565,65,5.206523895263672,2.8418524265289307,2.905935287475586
566,66,5.2135910987854,2.842109203338623,2.9054455757141113
567,67,5.221712589263916,2.841858386993408,2.902733564376831
568,68,5.174281120300293,2.8423714637756348,2.9027483463287354
569,69,5.210112571716309,2.842618465423584,2.901283025741577
570,70,5.20195198059082,2.8426244258880615,2.9008002281188965
571,71,5.20826530456543,2.842374801635742,2.9005775451660156
572,72,5.208263874053955,2.8426313400268555,2.9020960330963135
573,73,5.200493335723877,2.842463254928589,2.9038617610931396
574,74,5.218100547790527,2.842735528945923,2.906635284423828
575,75,5.155200481414795,2.8424909114837646,2.907634735107422
576,76,5.222185134887695,2.842495918273926,2.9083847999572754
577,77,5.183546543121338,2.842500925064087,2.9096579551696777
578,78,5.214431285858154,2.842505693435669,2.909942388534546
579,79,5.1875176429748535,2.8427631855010986,2.9104673862457275
580,80,5.216519355773926,2.842525005340576,2.91121506690979
581,81,5.184270858764648,2.8422741889953613,2.911983013153076
582,82,5.214179515838623,2.8423025608062744,2.9109573364257812
583,83,5.187906265258789,2.8423073291778564,2.9114181995391846
584,84,5.217139720916748,2.8420515060424805,2.9108636379241943
585,85,5.19199275970459,2.8415355682373047,2.9095919132232666
586,86,5.212902545928955,2.841290235519409,2.9095795154571533
587,87,5.192848205566406,2.8412957191467285,2.9088242053985596
588,88,5.211123943328857,2.8413162231445312,2.9095897674560547
589,89,5.187716960906982,2.8413209915161133,2.911355495452881
590,90,5.214134693145752,2.8413262367248535,2.9111433029174805
591,91,5.19205379486084,2.8410818576812744,2.9121479988098145
592,92,5.2096028327941895,2.840834617614746,2.912140130996704
593,93,5.19547700881958,2.8405888080596924,2.911895751953125
594,94,5.209220886230469,2.8405935764312744,2.91288423538208
595,95,5.196689128875732,2.8405988216400146,2.912389039993286
596,96,5.209209442138672,2.840603828430176,2.913407802581787
597,97,5.1938700675964355,2.8403873443603516,2.912672281265259
598,98,5.213095664978027,2.8403873443603516,2.9119150638580322
599,99,5.185858249664307,2.8403916358947754,2.9126551151275635
600,0,1.2613564729690552,1.2588015794754028,1.6851718425750732
601,1,2.1742184162139893,2.181746244430542,2.7690794467926025
602,2,2.4752156734466553,2.4801201820373535,2.8262808322906494
603,3,2.491001844406128,2.498575210571289,2.7334978580474854
604,4,2.4620015621185303,2.4820168018341064,2.653477191925049
605,5,2.4257307052612305,2.4574198722839355,2.589271068572998
606,6,2.399381160736084,2.440915584564209,2.548271417617798
607,7,2.383387327194214,2.4217031002044678,2.506787061691284
608,8,2.3689658641815186,2.4068431854248047,2.4794516563415527
609,9,2.3611109256744385,2.3942830562591553,2.448852777481079
610,10,2.3547441959381104,2.3829710483551025,2.4349684715270996
611,11,2.3442862033843994,2.371636152267456,2.420356035232544
612,12,2.331207752227783,2.3625760078430176,2.4094367027282715
613,13,2.3289968967437744,2.360224962234497,2.407019853591919
614,14,2.3406105041503906,2.3735334873199463,2.420719861984253
615,15,2.353924512863159,2.3959736824035645,2.4437289237976074
616,16,2.3775522708892822,2.429074287414551,2.4814748764038086
617,17,2.414346933364868,2.4652445316314697,2.5214953422546387
618,18,2.4544646739959717,2.5121707916259766,2.5687549114227295
619,19,2.500351667404175,2.566500425338745,2.6198527812957764
620,20,2.5471909046173096,2.6115968227386475,2.6749279499053955
621,21,2.601754665374756,2.656749963760376,2.7211334705352783
622,22,2.6495015621185303,2.7019951343536377,2.7698068618774414
623,23,2.696640729904175,2.7423808574676514,2.814657688140869
624,24,2.7430598735809326,2.785445213317871,2.8564693927764893
625,25,2.786953926086426,2.8209221363067627,2.898247241973877
626,26,2.8257129192352295,2.850996732711792,2.9300944805145264
627,27,2.8649418354034424,2.88340425491333,2.9534549713134766
628,28,2.896017551422119,2.906623125076294,2.9760568141937256
629,29,2.921144962310791,2.92462420463562,2.9879143238067627
630,30,3.2423579692840576,2.9246561527252197,2.997347831726074
631,31,3.479254961013794,2.923661708831787,3.0029351711273193
632,32,3.6267616748809814,2.9234256744384766,3.003872871398926
633,33,3.7909584045410156,2.923191547393799,3.0002660751342773
634,34,4.037444114685059,2.9219424724578857,3.0006871223449707
635,35,4.333905220031738,2.921966791152954,2.9921250343322754
636,36,4.628211975097656,2.9212265014648438,2.9863312244415283
637,37,4.88788366317749,2.9212474822998047,2.9790258407592773
638,38,5.107941627502441,2.9210097789764404,2.9719369411468506
639,39,5.190596580505371,2.9207701683044434,2.9661402702331543
640,40,5.281217098236084,2.920530319213867,2.957906484603882
641,41,5.276680946350098,2.920290946960449,2.951524019241333
642,42,5.3061137199401855,2.9200472831726074,2.9449141025543213
643,43,5.30023193359375,2.919009208679199,2.9377517700195312
644,44,5.300617694854736,2.9187769889831543,2.9308667182922363
645,45,5.303560733795166,2.918792247772217,2.925037384033203
646,46,5.294776439666748,2.918807029724121,2.9195175170898438
647,47,5.295751571655273,2.918301582336426,2.9156994819641113
648,48,5.295329570770264,2.9180703163146973,2.911440849304199
649,49,5.294862270355225,2.917391061782837,2.9099109172821045
650,50,5.285433292388916,2.9171643257141113,2.9066503047943115
651,51,5.292226314544678,2.9171791076660156,2.9029407501220703
652,52,5.280752182006836,2.9171934127807617,2.90240740776062
653,53,5.286428928375244,2.9169692993164062,2.8995635509490967
654,54,5.273416519165039,2.9164814949035645,2.895742416381836
655,55,5.282179355621338,2.9164958000183105,2.8964202404022217
656,56,5.273278713226318,2.9157605171203613,2.8985238075256348
657,57,5.275051593780518,2.9153060913085938,2.89788818359375
658,58,5.27030086517334,2.914837121963501,2.896733045578003
659,59,5.278328895568848,2.9148507118225098,2.899294137954712
660,60,5.274805068969727,2.9145987033843994,2.90008282661438
661,61,5.279190540313721,2.913367986679077,2.900573968887329
662,62,5.269894599914551,2.9133808612823486,2.9015650749206543
663,63,5.277896881103516,2.9128804206848145,2.902277708053589
664,64,5.277451515197754,2.91188383102417,2.9032697677612305
665,65,5.2805609703063965,2.9109320640563965,2.9052698612213135
666,66,5.277163028717041,2.910698652267456,2.9052698612213135
667,67,5.27598237991333,2.910212755203247,2.9060678482055664
668,68,5.2763471603393555,2.90980863571167,2.906374216079712
669,69,5.277968883514404,2.90956974029541,2.9064605236053467
670,70,5.280096530914307,2.90908145904541,2.9070301055908203
671,71,5.280744552612305,2.9075562953948975,2.9063494205474854
672,72,5.278679847717285,2.907322645187378,2.9066619873046875
673,73,5.282047271728516,2.9069113731384277,2.9041998386383057
674,74,5.27592134475708,2.9064218997955322,2.903719663619995
675,75,5.281106948852539,2.9061779975891113,2.9054691791534424
676,76,5.277347564697266,2.9059066772460938,2.904959201812744
677,77,5.279787540435791,2.9056646823883057,2.9056904315948486
678,78,5.277174949645996,2.905679225921631,2.9041662216186523
679,79,5.281103610992432,2.9054388999938965,2.9038796424865723
680,80,5.280004501342773,2.9049389362335205,2.904350757598877
681,81,5.275660037994385,2.90494966506958,2.904343605041504
682,82,5.278397560119629,2.9047043323516846,2.905623435974121
683,83,5.277907848358154,2.904658555984497,2.9056482315063477
684,84,5.278165340423584,2.904186248779297,2.9071860313415527
685,85,5.277096748352051,2.9041967391967773,2.908477544784546
686,86,5.276985168457031,2.9042181968688965,2.9090194702148438
687,87,5.2783203125,2.903730869293213,2.9120609760284424
688,88,5.278103828430176,2.903236150741577,2.9123480319976807
689,89,5.280385971069336,2.9029979705810547,2.914112091064453
690,90,5.277926445007324,2.903007745742798,2.9161393642425537
691,91,5.28068208694458,2.902517795562744,2.9156594276428223
692,92,5.279049396514893,2.902527332305908,2.915670871734619
693,93,5.279176712036133,2.902254343032837,2.9144139289855957
694,94,5.277182579040527,2.902263879776001,2.914891004562378
695,95,5.278557300567627,2.902272939682007,2.914381265640259
696,96,5.278189659118652,2.901813268661499,2.913376808166504
697,97,5.278087139129639,2.9015650749206543,2.9133713245391846
698,98,5.277256965637207,2.9015796184539795,2.9126124382019043
699,99,5.279316425323486,2.900822877883911,2.9128501415252686
700,0,0.9510775208473206,0.9205630421638489,1.124933123588562
701,1,1.9533302783966064,1.9350026845932007,2.529266119003296
702,2,2.472578763961792,2.4690961837768555,2.7042577266693115
703,3,2.5510311126708984,2.5502123832702637,2.700439691543579
704,4,2.5272223949432373,2.5346434116363525,2.6385385990142822
705,5,2.463399887084961,2.479781150817871,2.571499824523926
706,6,2.397648334503174,2.410540819168091,2.4909229278564453
707,7,2.3503146171569824,2.360417127609253,2.442054510116577
708,8,2.324805736541748,2.337773323059082,2.438497304916382
709,9,2.3288254737854004,2.339536428451538,2.462402582168579
710,10,2.3599953651428223,2.368178129196167,2.4881205558776855
711,11,2.3916921615600586,2.3988420963287354,2.5026814937591553
712,12,2.4150543212890625,2.4263033866882324,2.5128471851348877
713,13,2.4319405555725098,2.4419174194335938,2.521052360534668
714,14,2.4474596977233887,2.4499480724334717,2.5233681201934814
715,15,2.455629825592041,2.463305711746216,2.5294206142425537
716,16,2.4665987491607666,2.4778947830200195,2.5332179069519043
717,17,2.4795615673065186,2.485245704650879,2.5395262241363525
718,18,2.491368293762207,2.4977588653564453,2.5513529777526855
719,19,2.5070009231567383,2.510870933532715,2.5758187770843506
720,20,2.5277037620544434,2.5365803241729736,2.602539300918579
721,21,2.5481908321380615,2.5638203620910645,2.6318812370300293
722,22,2.5768418312072754,2.5913591384887695,2.6665127277374268
723,23,2.608944892883301,2.6263620853424072,2.7057132720947266
724,24,2.647663116455078,2.659311532974243,2.746063232421875
725,25,2.683664083480835,2.7004034519195557,2.7808566093444824
726,26,2.7183969020843506,2.735217571258545,2.8131957054138184
727,27,2.7520220279693604,2.774470090866089,2.8498971462249756
728,28,2.7902114391326904,2.804807662963867,2.8771142959594727
729,29,2.820814371109009,2.837080478668213,2.9050936698913574
730,30,3.169105291366577,2.8370871543884277,2.9302666187286377
731,31,3.4042773246765137,2.8370935916900635,2.9533228874206543
732,32,3.598679542541504,2.8368494510650635,2.966301918029785
733,33,3.774703025817871,2.836855888366699,2.9799678325653076
734,34,3.9397506713867188,2.836862325668335,2.99072265625
735,35,4.158743858337402,2.8368687629699707,2.9952642917633057
736,36,4.377439498901367,2.8368749618530273,2.993528127670288
737,37,4.608187198638916,2.836881637573242,2.9940197467803955
738,38,4.870854377746582,2.836887836456299,2.992633819580078
739,39,5.070026397705078,2.8371362686157227,2.9862725734710693
740,40,4.992880344390869,2.8371424674987793,2.982954978942871
741,41,5.167033672332764,2.8374009132385254,2.980436325073242
742,42,5.11500358581543,2.837407112121582,2.975419521331787
743,43,5.219555377960205,2.8376259803771973,2.9700798988342285
744,44,5.199695110321045,2.8376314640045166,2.966470718383789
745,45,5.18523645401001,2.837637424468994,2.960207462310791
746,46,5.172976016998291,2.8376433849334717,2.953385829925537
747,47,5.21251916885376,2.8376362323760986,2.9490628242492676
748,48,5.189191818237305,2.837642192840576,2.9434316158294678
749,49,5.195756435394287,2.8376479148864746,2.940566301345825
750,50,5.176429748535156,2.837646007537842,2.941453218460083
751,51,5.196878910064697,2.8376283645629883,2.9386205673217773
752,52,5.148124694824219,2.837879180908203,2.9341769218444824
753,53,5.1731390953063965,2.837618589401245,2.9329769611358643
754,54,5.157207012176514,2.838118076324463,2.932492971420288
755,55,5.17021369934082,2.8383748531341553,2.931072235107422
756,56,5.144283294677734,2.8383803367614746,2.9288408756256104
757,57,5.165030479431152,2.838881254196167,2.925915002822876
758,58,5.1381988525390625,2.8391308784484863,2.9220030307769775
759,59,5.178436756134033,2.8391363620758057,2.920095443725586
760,60,5.132161617279053,2.839137315750122,2.9161863327026367
761,61,5.159217834472656,2.839148759841919,2.9155209064483643
762,62,5.157968044281006,2.8389058113098145,2.9148125648498535
763,63,5.161675930023193,2.839169502258301,2.914112091064453
764,64,5.146426200866699,2.83917498588562,2.9136648178100586
765,65,5.1634521484375,2.839423418045044,2.9134459495544434
766,66,5.143985271453857,2.83992338180542,2.914473056793213
767,67,5.168332576751709,2.83992862701416,2.91322660446167
768,68,5.138247966766357,2.8401427268981934,2.909728765487671
769,69,5.1565842628479,2.8401474952697754,2.9097328186035156
770,70,5.148527145385742,2.8401520252227783,2.9114675521850586
771,71,5.168182373046875,2.839916706085205,2.910719394683838
772,72,5.131691932678223,2.839921474456787,2.9124624729156494
773,73,5.169963359832764,2.839925527572632,2.910214900970459
774,74,5.1511101722717285,2.8396618366241455,2.909703493118286
775,75,5.1635050773620605,2.839914083480835,2.9094293117523193
776,76,5.137332916259766,2.839918375015259,2.9086568355560303
777,77,5.162832736968994,2.8399226665496826,2.9096248149871826
778,78,5.144062519073486,2.8399264812469482,2.911085367202759
779,79,5.164878845214844,2.839930295944214,2.912810802459717
780,80,5.132256984710693,2.8399345874786377,2.911787509918213
781,81,5.162647724151611,2.8399386405944824,2.91326642036438
782,82,5.148556709289551,2.8396756649017334,2.912994384765625
783,83,5.159296035766602,2.8396799564361572,2.913499593734741
784,84,5.144702434539795,2.839684009552002,2.9130189418792725
785,85,5.160477638244629,2.8396878242492676,2.912527322769165
786,86,5.1453633308410645,2.8396806716918945,2.9133009910583496
787,87,5.160937309265137,2.8396847248077393,2.911818265914917
788,88,5.1431074142456055,2.839688539505005,2.9108352661132812
789,89,5.159253120422363,2.8394484519958496,2.9103848934173584
790,90,5.145992755889893,2.8394527435302734,2.9104037284851074
791,91,5.156126022338867,2.8397057056427,2.9111218452453613
792,92,5.1475138664245605,2.839956760406494,2.912371873855591
793,93,5.154658317565918,2.840212821960449,2.9118804931640625
794,94,5.145293712615967,2.8404576778411865,2.9113800525665283
795,95,5.155498504638672,2.8404488563537598,2.911672592163086
796,96,5.143398284912109,2.8404526710510254,2.9122021198272705
797,97,5.1574602127075195,2.84045672416687,2.9132370948791504
798,98,5.143251895904541,2.8402092456817627,2.9135215282440186
799,99,5.158395290374756,2.8402130603790283,2.9137749671936035
800,0,1.2155898809432983,1.1794569492340088,1.5056633949279785
801,1,2.1084537506103516,2.07997465133667,2.5840795040130615
802,2,2.476226329803467,2.469266891479492,2.7132420539855957
803,3,2.5273401737213135,2.526840925216675,2.697467088699341
804,4,2.4916739463806152,2.494521379470825,2.623720169067383
805,5,2.423276424407959,2.428880453109741,2.5400617122650146
806,6,2.367692232131958,2.365159034729004,2.4788501262664795
807,7,2.33805775642395,2.330742120742798,2.4505715370178223
808,8,2.341559410095215,2.3336920738220215,2.4433724880218506
809,9,2.358476400375366,2.350870370864868,2.443248987197876
810,10,2.367586374282837,2.361095905303955,2.4507009983062744
811,11,2.374751091003418,2.37052583694458,2.4509105682373047
812,12,2.382404327392578,2.3724210262298584,2.4511168003082275
813,13,2.3902015686035156,2.3773863315582275,2.4520957469940186
814,14,2.403831720352173,2.386240243911743,2.456594467163086
815,15,2.4143106937408447,2.4008631706237793,2.463433027267456
816,16,2.431772470474243,2.413151502609253,2.475151538848877
817,17,2.4546937942504883,2.4339675903320312,2.4952547550201416
818,18,2.4872233867645264,2.4603054523468018,2.5227577686309814
819,19,2.521827220916748,2.4961097240448,2.556082010269165
820,20,2.5636630058288574,2.53129243850708,2.594395160675049
821,21,2.604072093963623,2.5696053504943848,2.635605812072754
822,22,2.6379611492156982,2.609058141708374,2.6732730865478516
823,23,2.6813535690307617,2.649094343185425,2.7115585803985596
824,24,2.709765672683716,2.677680730819702,2.7462096214294434
825,25,2.7356324195861816,2.7102138996124268,2.782135248184204
826,26,2.771232843399048,2.7461307048797607,2.8128113746643066
827,27,2.805316686630249,2.7731738090515137,2.8419389724731445
828,28,2.831692934036255,2.7989814281463623,2.872897148132324
829,29,2.86415696144104,2.8274648189544678,2.899818181991577
830,30,3.2321486473083496,2.8274729251861572,2.920656681060791
831,31,3.4582507610321045,2.8272452354431152,2.933087110519409
832,32,3.681816816329956,2.8269994258880615,2.9470021724700928
833,33,3.9158568382263184,2.82700777053833,2.957796573638916
834,34,4.119002819061279,2.8265981674194336,2.9649832248687744
835,35,4.355751991271973,2.826350212097168,2.972130537033081
836,36,4.554344654083252,2.8255326747894287,2.9752187728881836
837,37,4.744108200073242,2.8250253200531006,2.9801101684570312
838,38,4.888286590576172,2.8250322341918945,2.985877752304077
839,39,5.03095006942749,2.8250393867492676,2.9876906871795654
840,40,5.077237129211426,2.8250463008880615,2.993380069732666
841,41,5.167944431304932,2.824787139892578,2.9935615062713623
842,42,5.1362223625183105,2.824794292449951,2.993523359298706
843,43,5.2102885246276855,2.8240456581115723,2.9922146797180176
844,44,5.217389106750488,2.823556661605835,2.9931647777557373
845,45,5.212715148925781,2.8233251571655273,2.9905407428741455
846,46,5.211075305938721,2.8229105472564697,2.988915205001831
847,47,5.198057651519775,2.8229167461395264,2.986272096633911
848,48,5.178982734680176,2.822674036026001,2.981877326965332
849,49,5.206690311431885,2.8224289417266846,2.976038932800293
850,50,5.192015647888184,2.8224353790283203,2.971188545227051
851,51,5.217912197113037,2.822441816329956,2.964901924133301
852,52,5.188554763793945,2.82269024848938,2.9581105709075928
853,53,5.199517726898193,2.8221867084503174,2.9515981674194336
854,54,5.19726037979126,2.821734666824341,2.946979522705078
855,55,5.203383445739746,2.8217413425445557,2.9415547847747803
856,56,5.181952953338623,2.8217482566833496,2.9380836486816406
857,57,5.212603569030762,2.8217546939849854,2.934574842453003
858,58,5.208726406097412,2.821765422821045,2.9298033714294434
859,59,5.190914630889893,2.8210840225219727,2.9277682304382324
860,60,5.214295387268066,2.8210902214050293,2.924733877182007
861,61,5.1993937492370605,2.8210959434509277,2.9234604835510254
862,62,5.22279691696167,2.821096897125244,2.9212236404418945
863,63,5.186464786529541,2.821103096008301,2.918752670288086
864,64,5.198453903198242,2.8211097717285156,2.91679048538208
865,65,5.203958511352539,2.820930004119873,2.917374849319458
866,66,5.20627498626709,2.8209357261657715,2.9167017936706543
867,67,5.185821056365967,2.82094144821167,2.9172937870025635
868,68,5.213000297546387,2.8209474086761475,2.9163477420806885
869,69,5.212000846862793,2.820702314376831,2.9159305095672607
870,70,5.212478160858154,2.8196871280670166,2.9134697914123535
871,71,5.213364124298096,2.8194448947906494,2.9120006561279297
872,72,5.2073469161987305,2.819453716278076,2.912034749984741
873,73,5.176647186279297,2.8200881481170654,2.9118027687072754
874,74,5.200578212738037,2.819836378097534,2.910808801651001
875,75,5.20812463760376,2.819347858428955,2.909546136856079
876,76,5.203421115875244,2.818596839904785,2.908531904220581
877,77,5.214280128479004,2.818358898162842,2.909001588821411
878,78,5.181140422821045,2.818366050720215,2.909703016281128
879,79,5.20202112197876,2.818120241165161,2.9089362621307373
880,80,5.203363418579102,2.8181262016296387,2.9093868732452393
881,81,5.199337959289551,2.818131685256958,2.910867214202881
882,82,5.212921142578125,2.817636013031006,2.91333270072937
883,83,5.201539039611816,2.8176419734954834,2.9135632514953613
884,84,5.20439338684082,2.817641019821167,2.9160609245300293
885,85,5.199735164642334,2.817657947540283,2.9168169498443604
886,86,5.2111310958862305,2.817660093307495,2.9170939922332764
887,87,5.18779993057251,2.817418336868286,2.9183623790740967
888,88,5.203952789306641,2.818079948425293,2.919389486312866
889,89,5.201005458831787,2.8180856704711914,2.9206225872039795
890,90,5.2032599449157715,2.817831516265869,2.9226202964782715
891,91,5.201570987701416,2.8178374767303467,2.923892021179199
892,92,5.201074600219727,2.817842483520508,2.9246420860290527
893,93,5.184554576873779,2.8171801567077637,2.9243855476379395
894,94,5.200167179107666,2.8169360160827637,2.9251480102539062
895,95,5.191582202911377,2.8169429302215576,2.9248921871185303
896,96,5.1998419761657715,2.8166885375976562,2.9261388778686523
897,97,5.204770088195801,2.8166933059692383,2.9266440868377686
898,98,5.205827236175537,2.8166980743408203,2.9266457557678223
899,99,5.203793525695801,2.8167026042938232,2.926154851913452
900,0,1.049265742301941,1.0511378049850464,1.4948229789733887
901,1,2.058314085006714,2.061342239379883,2.5462465286254883
902,2,2.4598875045776367,2.462759494781494,2.6388278007507324
903,3,2.5095481872558594,2.5109612941741943,2.6300690174102783
904,4,2.4841601848602295,2.484260082244873,2.5838818550109863
905,5,2.438415288925171,2.434288501739502,2.5228068828582764
906,6,2.406926393508911,2.398568630218506,2.474395513534546
907,7,2.3833017349243164,2.3744897842407227,2.449298858642578
908,8,2.384193181991577,2.377890110015869,2.465599298477173
909,9,2.404642105102539,2.400906562805176,2.4936718940734863
910,10,2.424492597579956,2.425330877304077,2.5043721199035645
911,11,2.429539203643799,2.440962076187134,2.5099306106567383
912,12,2.439260721206665,2.4583752155303955,2.5113115310668945
913,13,2.447608232498169,2.471342086791992,2.5173373222351074
914,14,2.453824758529663,2.479614019393921,2.5268642902374268
915,15,2.4560534954071045,2.489903211593628,2.5283961296081543
916,16,2.4597785472869873,2.499058246612549,2.5365145206451416
917,17,2.466468095779419,2.5056374073028564,2.550032138824463
918,18,2.480790615081787,2.518380880355835,2.5583157539367676
919,19,2.5007190704345703,2.5355842113494873,2.5737454891204834
920,20,2.522596836090088,2.5556933879852295,2.598475217819214
921,21,2.550183057785034,2.5811431407928467,2.6272881031036377
922,22,2.5832369327545166,2.6082749366760254,2.657837152481079
923,23,2.6185195446014404,2.635715961456299,2.6877918243408203
924,24,2.6546847820281982,2.66589617729187,2.7189648151397705
925,25,2.694232702255249,2.698956251144409,2.753093957901001
926,26,2.741605758666992,2.736555814743042,2.7919907569885254
927,27,2.7875308990478516,2.776207447052002,2.8294572830200195
928,28,2.8310420513153076,2.810346841812134,2.865102529525757
929,29,2.8616480827331543,2.8461170196533203,2.896167516708374
930,30,3.175105333328247,2.846372127532959,2.925013542175293
931,31,3.442209005355835,2.846635103225708,2.9478275775909424
932,32,3.7685093879699707,2.8471336364746094,2.9668631553649902
933,33,4.158985614776611,2.847625970840454,2.977954864501953
934,34,4.52674674987793,2.847628116607666,2.992666721343994
935,35,4.788715362548828,2.848391532897949,3.0002119541168213
936,36,5.022506237030029,2.8484714031219482,3.003512144088745
937,37,5.068855285644531,2.848473310470581,3.0033819675445557
938,38,5.167169094085693,2.848475694656372,3.0055389404296875
939,39,5.300258636474609,2.8480544090270996,3.000438690185547
940,40,5.300878047943115,2.848057270050049,2.996290922164917
941,41,5.293699264526367,2.848308801651001,2.991788625717163
942,42,5.295627117156982,2.8483121395111084,2.9866697788238525
943,43,5.2933454513549805,2.8483147621154785,2.9777660369873047
944,44,5.297236442565918,2.8485662937164307,2.9714839458465576
945,45,5.289180278778076,2.8483171463012695,2.965740919113159
946,46,5.295593738555908,2.8483028411865234,2.962108612060547
947,47,5.291060924530029,2.8483288288116455,2.959341049194336
948,48,5.292043209075928,2.8485870361328125,2.954031229019165
949,49,5.290055274963379,2.84859037399292,2.948997974395752
